"UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","MONTH",
"WN","Southwest Airlines Co.",15016,"STL",13296,"MHT",1,
"WN","Southwest Airlines Co.",15016,"STL",14027,"PBI",1,
"WN","Southwest Airlines Co.",15016,"STL",14524,"RIC",1,
"WN","Southwest Airlines Co.",15016,"STL",11986,"GRR",1,
"WN","Southwest Airlines Co.",15016,"STL",11423,"DSM",1,
"WN","Southwest Airlines Co.",15016,"STL",13851,"OKC",1,
"WN","Southwest Airlines Co.",15016,"STL",14321,"PWM",1,
"WN","Southwest Airlines Co.",15016,"STL",12206,"HRL",1,
"WN","Southwest Airlines Co.",15016,"STL",12992,"LIT",1,
"WN","Southwest Airlines Co.",11140,"CRP",11433,"DTW",1,
"WN","Southwest Airlines Co.",11140,"CRP",11292,"DEN",1,
"WN","Southwest Airlines Co.",11140,"CRP",13796,"OAK",1,
"WN","Southwest Airlines Co.",11140,"CRP",14679,"SAN",1,
"WN","Southwest Airlines Co.",11140,"CRP",10821,"BWI",1,
"WN","Southwest Airlines Co.",11140,"CRP",12896,"LBB",1,
"WN","Southwest Airlines Co.",11140,"CRP",13158,"MAF",1,
"WN","Southwest Airlines Co.",11140,"CRP",10279,"AMA",1,
"WN","Southwest Airlines Co.",11140,"CRP",10140,"ABQ",1,
"WN","Southwest Airlines Co.",11140,"CRP",11259,"DAL",1,
"WN","Southwest Airlines Co.",11140,"CRP",12191,"HOU",1,
"WN","Southwest Airlines Co.",11140,"CRP",10693,"BNA",1,
"WN","Southwest Airlines Co.",11140,"CRP",12953,"LGA",1,
"WN","Southwest Airlines Co.",11140,"CRP",15370,"TUL",1,
"WN","Southwest Airlines Co.",11140,"CRP",10397,"ATL",1,
"WN","Southwest Airlines Co.",11140,"CRP",10721,"BOS",1,
"WN","Southwest Airlines Co.",11140,"CRP",13204,"MCO",1,
"WN","Southwest Airlines Co.",10713,"BOI",14683,"SAT",1,
"WN","Southwest Airlines Co.",10713,"BOI",11066,"CMH",1,
"WN","Southwest Airlines Co.",10713,"BOI",13891,"ONT",1,
"WN","Southwest Airlines Co.",10713,"BOI",14893,"SMF",1,
"WN","Southwest Airlines Co.",10713,"BOI",11292,"DEN",1,
"WN","Southwest Airlines Co.",10713,"BOI",12889,"LAS",1,
"WN","Southwest Airlines Co.",10713,"BOI",13796,"OAK",1,
"WN","Southwest Airlines Co.",10713,"BOI",14679,"SAN",1,
"WN","Southwest Airlines Co.",10713,"BOI",10821,"BWI",1,
"WN","Southwest Airlines Co.",10713,"BOI",13487,"MSP",1,
"WN","Southwest Airlines Co.",10713,"BOI",11884,"GEG",1,
"WN","Southwest Airlines Co.",10713,"BOI",14570,"RNO",1,
"WN","Southwest Airlines Co.",10713,"BOI",14057,"PDX",1,
"WN","Southwest Airlines Co.",10713,"BOI",13158,"MAF",1,
"WN","Southwest Airlines Co.",10713,"BOI",10140,"ABQ",1,
"WN","Southwest Airlines Co.",10713,"BOI",12191,"HOU",1,
"WN","Southwest Airlines Co.",10713,"BOI",14122,"PIT",1,
"WN","Southwest Airlines Co.",10713,"BOI",15370,"TUL",1,
"WN","Southwest Airlines Co.",10713,"BOI",12892,"LAX",1,
"WN","Southwest Airlines Co.",10713,"BOI",14831,"SJC",1,
"WN","Southwest Airlines Co.",10713,"BOI",14107,"PHX",1,
"WN","Southwest Airlines Co.",10713,"BOI",10800,"BUR",1,
"WN","Southwest Airlines Co.",10713,"BOI",14771,"SFO",1,
"WN","Southwest Airlines Co.",10713,"BOI",10423,"AUS",1,
"WN","Southwest Airlines Co.",10713,"BOI",13232,"MDW",1,
"WN","Southwest Airlines Co.",10713,"BOI",14908,"SNA",1,
"WN","Southwest Airlines Co.",10713,"BOI",15376,"TUS",1,
"WN","Southwest Airlines Co.",10713,"BOI",12954,"LGB",1,
"WN","Southwest Airlines Co.",10713,"BOI",13204,"MCO",1,
"WN","Southwest Airlines Co.",10713,"BOI",13851,"OKC",1,
"WN","Southwest Airlines Co.",14683,"SAT",11042,"CLE",1,
"WN","Southwest Airlines Co.",14683,"SAT",11193,"CVG",1,
"WN","Southwest Airlines Co.",14683,"SAT",10792,"BUF",1,
"WN","Southwest Airlines Co.",14683,"SAT",15016,"STL",1,
"WN","Southwest Airlines Co.",14683,"SAT",11140,"CRP",1,
"WN","Southwest Airlines Co.",14683,"SAT",10713,"BOI",1,
"WN","Southwest Airlines Co.",14683,"SAT",11066,"CMH",1,
"WN","Southwest Airlines Co.",14683,"SAT",11540,"ELP",1,
"WN","Southwest Airlines Co.",14683,"SAT",13891,"ONT",1,
"WN","Southwest Airlines Co.",14683,"SAT",14893,"SMF",1,
"WN","Southwest Airlines Co.",14683,"SAT",13871,"OMA",1,
"WN","Southwest Airlines Co.",14683,"SAT",15304,"TPA",1,
"WN","Southwest Airlines Co.",14683,"SAT",11292,"DEN",1,
"WN","Southwest Airlines Co.",14683,"SAT",14869,"SLC",1,
"WN","Southwest Airlines Co.",14683,"SAT",12889,"LAS",1,
"WN","Southwest Airlines Co.",14683,"SAT",13796,"OAK",1,
"WN","Southwest Airlines Co.",14683,"SAT",14679,"SAN",1,
"WN","Southwest Airlines Co.",14683,"SAT",12451,"JAX",1,
"WN","Southwest Airlines Co.",14683,"SAT",10821,"BWI",1,
"WN","Southwest Airlines Co.",14683,"SAT",13487,"MSP",1,
"WN","Southwest Airlines Co.",14683,"SAT",11884,"GEG",1,
"WN","Southwest Airlines Co.",14683,"SAT",14747,"SEA",1,
"WN","Southwest Airlines Co.",14683,"SAT",14057,"PDX",1,
"WN","Southwest Airlines Co.",14683,"SAT",12896,"LBB",1,
"WN","Southwest Airlines Co.",14683,"SAT",13158,"MAF",1,
"WN","Southwest Airlines Co.",14683,"SAT",13342,"MKE",1,
"WN","Southwest Airlines Co.",14683,"SAT",10140,"ABQ",1,
"WN","Southwest Airlines Co.",14683,"SAT",11057,"CLT",1,
"WN","Southwest Airlines Co.",14683,"SAT",12339,"IND",1,
"WN","Southwest Airlines Co.",14683,"SAT",10599,"BHM",1,
"WN","Southwest Airlines Co.",14683,"SAT",11259,"DAL",1,
"WN","Southwest Airlines Co.",14683,"SAT",14492,"RDU",1,
"WN","Southwest Airlines Co.",14683,"SAT",12191,"HOU",1,
"WN","Southwest Airlines Co.",14683,"SAT",14307,"PVD",1,
"WN","Southwest Airlines Co.",14683,"SAT",13495,"MSY",1,
"WN","Southwest Airlines Co.",14683,"SAT",14122,"PIT",1,
"WN","Southwest Airlines Co.",14683,"SAT",10529,"BDL",1,
"WN","Southwest Airlines Co.",14683,"SAT",10693,"BNA",1,
"WN","Southwest Airlines Co.",14683,"SAT",12953,"LGA",1,
"WN","Southwest Airlines Co.",14683,"SAT",15370,"TUL",1,
"WN","Southwest Airlines Co.",14683,"SAT",10397,"ATL",1,
"WN","Southwest Airlines Co.",14683,"SAT",12892,"LAX",1,
"WN","Southwest Airlines Co.",14683,"SAT",14831,"SJC",1,
"WN","Southwest Airlines Co.",14683,"SAT",11697,"FLL",1,
"WN","Southwest Airlines Co.",14683,"SAT",10721,"BOS",1,
"WN","Southwest Airlines Co.",14683,"SAT",14107,"PHX",1,
"WN","Southwest Airlines Co.",14683,"SAT",10800,"BUR",1,
"WN","Southwest Airlines Co.",14683,"SAT",14771,"SFO",1,
"WN","Southwest Airlines Co.",14683,"SAT",13232,"MDW",1,
"WN","Southwest Airlines Co.",14683,"SAT",14908,"SNA",1,
"WN","Southwest Airlines Co.",14683,"SAT",15376,"TUS",1,
"WN","Southwest Airlines Co.",14683,"SAT",13198,"MCI",1,
"WN","Southwest Airlines Co.",14683,"SAT",14730,"SDF",1,
"WN","Southwest Airlines Co.",14683,"SAT",11278,"DCA",1,
"WN","Southwest Airlines Co.",14683,"SAT",14193,"PNS",1,
"WN","Southwest Airlines Co.",14683,"SAT",13204,"MCO",1,
"WN","Southwest Airlines Co.",14683,"SAT",14027,"PBI",1,
"WN","Southwest Airlines Co.",14683,"SAT",14524,"RIC",1,
"WN","Southwest Airlines Co.",14683,"SAT",13851,"OKC",1,
"WN","Southwest Airlines Co.",11066,"CMH",10257,"ALB",1,
"WN","Southwest Airlines Co.",11066,"CMH",15016,"STL",1,
"WN","Southwest Airlines Co.",11066,"CMH",14683,"SAT",1,
"WN","Southwest Airlines Co.",11066,"CMH",14893,"SMF",1,
"WN","Southwest Airlines Co.",11066,"CMH",13871,"OMA",1,
"WN","Southwest Airlines Co.",11066,"CMH",15304,"TPA",1,
"WN","Southwest Airlines Co.",11066,"CMH",11292,"DEN",1,
"WN","Southwest Airlines Co.",11066,"CMH",14869,"SLC",1,
"WN","Southwest Airlines Co.",11066,"CMH",12889,"LAS",1,
"WN","Southwest Airlines Co.",11066,"CMH",13796,"OAK",1,
"WN","Southwest Airlines Co.",11066,"CMH",14679,"SAN",1,
"WN","Southwest Airlines Co.",11066,"CMH",12451,"JAX",1,
"WN","Southwest Airlines Co.",11066,"CMH",10821,"BWI",1,
"WN","Southwest Airlines Co.",11066,"CMH",13487,"MSP",1,
"WN","Southwest Airlines Co.",11066,"CMH",14747,"SEA",1,
"WN","Southwest Airlines Co.",11066,"CMH",14570,"RNO",1,
"WN","Southwest Airlines Co.",11066,"CMH",14057,"PDX",1,
"WN","Southwest Airlines Co.",11066,"CMH",13158,"MAF",1,
"WN","Southwest Airlines Co.",11066,"CMH",13931,"ORF",1,
"WN","Southwest Airlines Co.",11066,"CMH",13244,"MEM",1,
"WN","Southwest Airlines Co.",11066,"CMH",10599,"BHM",1,
"WN","Southwest Airlines Co.",11066,"CMH",11259,"DAL",1,
"WN","Southwest Airlines Co.",11066,"CMH",14492,"RDU",1,
"WN","Southwest Airlines Co.",11066,"CMH",12191,"HOU",1,
"WN","Southwest Airlines Co.",11066,"CMH",14307,"PVD",1,
"WN","Southwest Airlines Co.",11066,"CMH",13495,"MSY",1,
"WN","Southwest Airlines Co.",11066,"CMH",10529,"BDL",1,
"WN","Southwest Airlines Co.",11066,"CMH",10693,"BNA",1,
"WN","Southwest Airlines Co.",11066,"CMH",12953,"LGA",1,
"WN","Southwest Airlines Co.",11066,"CMH",15370,"TUL",1,
"WN","Southwest Airlines Co.",11066,"CMH",10397,"ATL",1,
"WN","Southwest Airlines Co.",11066,"CMH",12892,"LAX",1,
"WN","Southwest Airlines Co.",11066,"CMH",14831,"SJC",1,
"WN","Southwest Airlines Co.",11066,"CMH",11697,"FLL",1,
"WN","Southwest Airlines Co.",11066,"CMH",10721,"BOS",1,
"WN","Southwest Airlines Co.",11066,"CMH",14107,"PHX",1,
"WN","Southwest Airlines Co.",11066,"CMH",14843,"SJU",1,
"WN","Southwest Airlines Co.",11066,"CMH",10800,"BUR",1,
"WN","Southwest Airlines Co.",11066,"CMH",14771,"SFO",1,
"WN","Southwest Airlines Co.",11066,"CMH",10423,"AUS",1,
"WN","Southwest Airlines Co.",11066,"CMH",13232,"MDW",1,
"WN","Southwest Airlines Co.",11066,"CMH",11481,"ECP",1,
"WN","Southwest Airlines Co.",11066,"CMH",13198,"MCI",1,
"WN","Southwest Airlines Co.",11066,"CMH",12278,"ICT",1,
"WN","Southwest Airlines Co.",11066,"CMH",11278,"DCA",1,
"WN","Southwest Airlines Co.",11066,"CMH",14635,"RSW",1,
"WN","Southwest Airlines Co.",11066,"CMH",13204,"MCO",1,
"WN","Southwest Airlines Co.",11066,"CMH",14027,"PBI",1,
"WN","Southwest Airlines Co.",11066,"CMH",14576,"ROC",1,
"WN","Southwest Airlines Co.",11066,"CMH",13851,"OKC",1,
"WN","Southwest Airlines Co.",13891,"ONT",11042,"CLE",1,
"WN","Southwest Airlines Co.",13891,"ONT",11433,"DTW",1,
"WN","Southwest Airlines Co.",13891,"ONT",10792,"BUF",1,
"WN","Southwest Airlines Co.",13891,"ONT",15016,"STL",1,
"WN","Southwest Airlines Co.",13891,"ONT",10713,"BOI",1,
"WN","Southwest Airlines Co.",13891,"ONT",14683,"SAT",1,
"WN","Southwest Airlines Co.",13891,"ONT",11066,"CMH",1,
"WN","Southwest Airlines Co.",13891,"ONT",14893,"SMF",1,
"WN","Southwest Airlines Co.",13891,"ONT",13871,"OMA",1,
"WN","Southwest Airlines Co.",13891,"ONT",15304,"TPA",1,
"WN","Southwest Airlines Co.",13891,"ONT",11292,"DEN",1,
"WN","Southwest Airlines Co.",13891,"ONT",14869,"SLC",1,
"WN","Southwest Airlines Co.",13891,"ONT",12889,"LAS",1,
"WN","Southwest Airlines Co.",13891,"ONT",13796,"OAK",1,
"WN","Southwest Airlines Co.",13891,"ONT",10821,"BWI",1,
"WN","Southwest Airlines Co.",13891,"ONT",13487,"MSP",1,
"WN","Southwest Airlines Co.",13891,"ONT",11884,"GEG",1,
"WN","Southwest Airlines Co.",13891,"ONT",14747,"SEA",1,
"WN","Southwest Airlines Co.",13891,"ONT",14570,"RNO",1,
"WN","Southwest Airlines Co.",13891,"ONT",14057,"PDX",1,
"WN","Southwest Airlines Co.",13891,"ONT",12896,"LBB",1,
"WN","Southwest Airlines Co.",13891,"ONT",10140,"ABQ",1,
"WN","Southwest Airlines Co.",13891,"ONT",12339,"IND",1,
"WN","Southwest Airlines Co.",13891,"ONT",11259,"DAL",1,
"WN","Southwest Airlines Co.",13891,"ONT",14492,"RDU",1,
"WN","Southwest Airlines Co.",13891,"ONT",12191,"HOU",1,
"WN","Southwest Airlines Co.",13891,"ONT",14100,"PHL",1,
"WN","Southwest Airlines Co.",13891,"ONT",13495,"MSY",1,
"WN","Southwest Airlines Co.",13891,"ONT",14122,"PIT",1,
"WN","Southwest Airlines Co.",13891,"ONT",10693,"BNA",1,
"WN","Southwest Airlines Co.",13891,"ONT",12953,"LGA",1,
"WN","Southwest Airlines Co.",13891,"ONT",10397,"ATL",1,
"WN","Southwest Airlines Co.",13891,"ONT",14831,"SJC",1,
"WN","Southwest Airlines Co.",13891,"ONT",14107,"PHX",1,
"WN","Southwest Airlines Co.",13891,"ONT",14771,"SFO",1,
"WN","Southwest Airlines Co.",13891,"ONT",10423,"AUS",1,
"WN","Southwest Airlines Co.",13891,"ONT",13232,"MDW",1,
"WN","Southwest Airlines Co.",13891,"ONT",13198,"MCI",1,
"WN","Southwest Airlines Co.",13891,"ONT",12278,"ICT",1,
"WN","Southwest Airlines Co.",13891,"ONT",14730,"SDF",1,
"WN","Southwest Airlines Co.",13891,"ONT",11278,"DCA",1,
"WN","Southwest Airlines Co.",13891,"ONT",13204,"MCO",1,
"WN","Southwest Airlines Co.",13891,"ONT",13851,"OKC",1,
"WN","Southwest Airlines Co.",11540,"ELP",10792,"BUF",1,
"WN","Southwest Airlines Co.",11540,"ELP",15016,"STL",1,
"WN","Southwest Airlines Co.",11540,"ELP",14683,"SAT",1,
"WN","Southwest Airlines Co.",11540,"ELP",13891,"ONT",1,
"WN","Southwest Airlines Co.",11540,"ELP",14893,"SMF",1,
"WN","Southwest Airlines Co.",11540,"ELP",13871,"OMA",1,
"WN","Southwest Airlines Co.",11540,"ELP",15304,"TPA",1,
"WN","Southwest Airlines Co.",11540,"ELP",11292,"DEN",1,
"WN","Southwest Airlines Co.",11540,"ELP",14869,"SLC",1,
"WN","Southwest Airlines Co.",11540,"ELP",12889,"LAS",1,
"WN","Southwest Airlines Co.",11540,"ELP",13796,"OAK",1,
"WN","Southwest Airlines Co.",11540,"ELP",14679,"SAN",1,
"WN","Southwest Airlines Co.",11540,"ELP",12451,"JAX",1,
"WN","Southwest Airlines Co.",11540,"ELP",10821,"BWI",1,
"WN","Southwest Airlines Co.",11540,"ELP",11996,"GSP",1,
"WN","Southwest Airlines Co.",11540,"ELP",11884,"GEG",1,
"WN","Southwest Airlines Co.",11540,"ELP",14747,"SEA",1,
"WN","Southwest Airlines Co.",11540,"ELP",14570,"RNO",1,
"WN","Southwest Airlines Co.",11540,"ELP",14057,"PDX",1,
"WN","Southwest Airlines Co.",11540,"ELP",13342,"MKE",1,
"WN","Southwest Airlines Co.",11540,"ELP",13244,"MEM",1,
"WN","Southwest Airlines Co.",11540,"ELP",12339,"IND",1,
"WN","Southwest Airlines Co.",11540,"ELP",10599,"BHM",1,
"WN","Southwest Airlines Co.",11540,"ELP",11259,"DAL",1,
"WN","Southwest Airlines Co.",11540,"ELP",12191,"HOU",1,
"WN","Southwest Airlines Co.",11540,"ELP",13495,"MSY",1,
"WN","Southwest Airlines Co.",11540,"ELP",10693,"BNA",1,
"WN","Southwest Airlines Co.",11540,"ELP",12953,"LGA",1,
"WN","Southwest Airlines Co.",11540,"ELP",10397,"ATL",1,
"WN","Southwest Airlines Co.",11540,"ELP",12892,"LAX",1,
"WN","Southwest Airlines Co.",11540,"ELP",14831,"SJC",1,
"WN","Southwest Airlines Co.",11540,"ELP",11697,"FLL",1,
"WN","Southwest Airlines Co.",11540,"ELP",14107,"PHX",1,
"WN","Southwest Airlines Co.",11540,"ELP",10800,"BUR",1,
"WN","Southwest Airlines Co.",11540,"ELP",10423,"AUS",1,
"WN","Southwest Airlines Co.",11540,"ELP",13232,"MDW",1,
"WN","Southwest Airlines Co.",11540,"ELP",14908,"SNA",1,
"WN","Southwest Airlines Co.",11540,"ELP",13198,"MCI",1,
"WN","Southwest Airlines Co.",11540,"ELP",11278,"DCA",1,
"WN","Southwest Airlines Co.",11540,"ELP",13204,"MCO",1,
"WN","Southwest Airlines Co.",11540,"ELP",13851,"OKC",1,
"WN","Southwest Airlines Co.",11540,"ELP",12206,"HRL",1,
"WN","Southwest Airlines Co.",14893,"SMF",11042,"CLE",1,
"WN","Southwest Airlines Co.",14893,"SMF",11433,"DTW",1,
"WN","Southwest Airlines Co.",14893,"SMF",15016,"STL",1,
"WN","Southwest Airlines Co.",14893,"SMF",10713,"BOI",1,
"WN","Southwest Airlines Co.",14893,"SMF",14683,"SAT",1,
"WN","Southwest Airlines Co.",14893,"SMF",11066,"CMH",1,
"WN","Southwest Airlines Co.",14893,"SMF",11540,"ELP",1,
"WN","Southwest Airlines Co.",14893,"SMF",13891,"ONT",1,
"WN","Southwest Airlines Co.",14893,"SMF",13871,"OMA",1,
"WN","Southwest Airlines Co.",14893,"SMF",15304,"TPA",1,
"WN","Southwest Airlines Co.",14893,"SMF",11292,"DEN",1,
"WN","Southwest Airlines Co.",14893,"SMF",14869,"SLC",1,
"WN","Southwest Airlines Co.",14893,"SMF",12889,"LAS",1,
"WN","Southwest Airlines Co.",14893,"SMF",14679,"SAN",1,
"WN","Southwest Airlines Co.",14893,"SMF",10821,"BWI",1,
"WN","Southwest Airlines Co.",14893,"SMF",13487,"MSP",1,
"WN","Southwest Airlines Co.",14893,"SMF",11884,"GEG",1,
"WN","Southwest Airlines Co.",14893,"SMF",14747,"SEA",1,
"WN","Southwest Airlines Co.",14893,"SMF",14057,"PDX",1,
"WN","Southwest Airlines Co.",14893,"SMF",12896,"LBB",1,
"WN","Southwest Airlines Co.",14893,"SMF",13342,"MKE",1,
"WN","Southwest Airlines Co.",14893,"SMF",10140,"ABQ",1,
"WN","Southwest Airlines Co.",14893,"SMF",11057,"CLT",1,
"WN","Southwest Airlines Co.",14893,"SMF",12339,"IND",1,
"WN","Southwest Airlines Co.",14893,"SMF",11259,"DAL",1,
"WN","Southwest Airlines Co.",14893,"SMF",12173,"HNL",1,
"WN","Southwest Airlines Co.",14893,"SMF",14492,"RDU",1,
"WN","Southwest Airlines Co.",14893,"SMF",12191,"HOU",1,
"WN","Southwest Airlines Co.",14893,"SMF",14100,"PHL",1,
"WN","Southwest Airlines Co.",14893,"SMF",14307,"PVD",1,
"WN","Southwest Airlines Co.",14893,"SMF",13495,"MSY",1,
"WN","Southwest Airlines Co.",14893,"SMF",14122,"PIT",1,
"WN","Southwest Airlines Co.",14893,"SMF",10693,"BNA",1,
"WN","Southwest Airlines Co.",14893,"SMF",12953,"LGA",1,
"WN","Southwest Airlines Co.",14893,"SMF",15370,"TUL",1,
"WN","Southwest Airlines Co.",14893,"SMF",10397,"ATL",1,
"WN","Southwest Airlines Co.",14893,"SMF",12892,"LAX",1,
"WN","Southwest Airlines Co.",14893,"SMF",11697,"FLL",1,
"WN","Southwest Airlines Co.",14893,"SMF",10721,"BOS",1,
"WN","Southwest Airlines Co.",14893,"SMF",14107,"PHX",1,
"WN","Southwest Airlines Co.",14893,"SMF",10800,"BUR",1,
"WN","Southwest Airlines Co.",14893,"SMF",10423,"AUS",1,
"WN","Southwest Airlines Co.",14893,"SMF",13232,"MDW",1,
"WN","Southwest Airlines Co.",14893,"SMF",14908,"SNA",1,
"WN","Southwest Airlines Co.",14893,"SMF",15376,"TUS",1,
"WN","Southwest Airlines Co.",14893,"SMF",13198,"MCI",1,
"WN","Southwest Airlines Co.",14893,"SMF",12278,"ICT",1,
"WN","Southwest Airlines Co.",14893,"SMF",12954,"LGB",1,
"WN","Southwest Airlines Co.",14893,"SMF",14730,"SDF",1,
"WN","Southwest Airlines Co.",14893,"SMF",13204,"MCO",1,
"WN","Southwest Airlines Co.",14893,"SMF",11423,"DSM",1,
"WN","Southwest Airlines Co.",14893,"SMF",13851,"OKC",1,
"WN","Southwest Airlines Co.",13871,"OMA",11042,"CLE",1,
"WN","Southwest Airlines Co.",13871,"OMA",11433,"DTW",1,
"WN","Southwest Airlines Co.",13871,"OMA",15016,"STL",1,
"WN","Southwest Airlines Co.",13871,"OMA",10713,"BOI",1,
"WN","Southwest Airlines Co.",13871,"OMA",14683,"SAT",1,
"WN","Southwest Airlines Co.",13871,"OMA",11066,"CMH",1,
"WN","Southwest Airlines Co.",13871,"OMA",11540,"ELP",1,
"WN","Southwest Airlines Co.",13871,"OMA",13891,"ONT",1,
"WN","Southwest Airlines Co.",13871,"OMA",14893,"SMF",1,
"WN","Southwest Airlines Co.",13871,"OMA",15304,"TPA",1,
"WN","Southwest Airlines Co.",13871,"OMA",11292,"DEN",1,
"WN","Southwest Airlines Co.",13871,"OMA",12889,"LAS",1,
"WN","Southwest Airlines Co.",13871,"OMA",13796,"OAK",1,
"WN","Southwest Airlines Co.",13871,"OMA",14679,"SAN",1,
"WN","Southwest Airlines Co.",13871,"OMA",10821,"BWI",1,
"WN","Southwest Airlines Co.",13871,"OMA",11884,"GEG",1,
"WN","Southwest Airlines Co.",13871,"OMA",10140,"ABQ",1,
"WN","Southwest Airlines Co.",13871,"OMA",13931,"ORF",1,
"WN","Southwest Airlines Co.",13871,"OMA",13244,"MEM",1,
"WN","Southwest Airlines Co.",13871,"OMA",10599,"BHM",1,
"WN","Southwest Airlines Co.",13871,"OMA",11259,"DAL",1,
"WN","Southwest Airlines Co.",13871,"OMA",14492,"RDU",1,
"WN","Southwest Airlines Co.",13871,"OMA",12191,"HOU",1,
"WN","Southwest Airlines Co.",13871,"OMA",14100,"PHL",1,
"WN","Southwest Airlines Co.",13871,"OMA",13495,"MSY",1,
"WN","Southwest Airlines Co.",13871,"OMA",10693,"BNA",1,
"WN","Southwest Airlines Co.",13871,"OMA",12953,"LGA",1,
"WN","Southwest Airlines Co.",13871,"OMA",10397,"ATL",1,
"WN","Southwest Airlines Co.",13871,"OMA",12892,"LAX",1,
"WN","Southwest Airlines Co.",13871,"OMA",14831,"SJC",1,
"WN","Southwest Airlines Co.",13871,"OMA",10721,"BOS",1,
"WN","Southwest Airlines Co.",13871,"OMA",14107,"PHX",1,
"WN","Southwest Airlines Co.",13871,"OMA",10800,"BUR",1,
"WN","Southwest Airlines Co.",13871,"OMA",14771,"SFO",1,
"WN","Southwest Airlines Co.",13871,"OMA",10423,"AUS",1,
"WN","Southwest Airlines Co.",13871,"OMA",13232,"MDW",1,
"WN","Southwest Airlines Co.",13871,"OMA",15376,"TUS",1,
"WN","Southwest Airlines Co.",13871,"OMA",14730,"SDF",1,
"WN","Southwest Airlines Co.",13871,"OMA",11278,"DCA",1,
"WN","Southwest Airlines Co.",13871,"OMA",13204,"MCO",1,
"WN","Southwest Airlines Co.",13871,"OMA",11986,"GRR",1,
"WN","Southwest Airlines Co.",13244,"MEM",11140,"CRP",1,
"WN","Southwest Airlines Co.",13244,"MEM",14683,"SAT",1,
"WN","Southwest Airlines Co.",13244,"MEM",11066,"CMH",1,
"WN","Southwest Airlines Co.",13244,"MEM",11540,"ELP",1,
"WN","Southwest Airlines Co.",13244,"MEM",13871,"OMA",1,
"WN","Southwest Airlines Co.",13244,"MEM",15304,"TPA",1,
"WN","Southwest Airlines Co.",13244,"MEM",11292,"DEN",1,
"WN","Southwest Airlines Co.",13244,"MEM",12889,"LAS",1,
"WN","Southwest Airlines Co.",13244,"MEM",13796,"OAK",1,
"WN","Southwest Airlines Co.",13244,"MEM",14679,"SAN",1,
"WN","Southwest Airlines Co.",13244,"MEM",10821,"BWI",1,
"WN","Southwest Airlines Co.",13244,"MEM",14057,"PDX",1,
"WN","Southwest Airlines Co.",13244,"MEM",12896,"LBB",1,
"WN","Southwest Airlines Co.",13244,"MEM",13342,"MKE",1,
"WN","Southwest Airlines Co.",13244,"MEM",11259,"DAL",1,
"WN","Southwest Airlines Co.",13244,"MEM",12191,"HOU",1,
"WN","Southwest Airlines Co.",13244,"MEM",13495,"MSY",1,
"WN","Southwest Airlines Co.",13244,"MEM",12953,"LGA",1,
"WN","Southwest Airlines Co.",13244,"MEM",10397,"ATL",1,
"WN","Southwest Airlines Co.",13244,"MEM",12892,"LAX",1,
"WN","Southwest Airlines Co.",13244,"MEM",11697,"FLL",1,
"WN","Southwest Airlines Co.",13244,"MEM",10721,"BOS",1,
"WN","Southwest Airlines Co.",13244,"MEM",14843,"SJU",1,
"WN","Southwest Airlines Co.",13244,"MEM",12391,"ISP",1,
"WN","Southwest Airlines Co.",13244,"MEM",10423,"AUS",1,
"WN","Southwest Airlines Co.",13244,"MEM",13232,"MDW",1,
"WN","Southwest Airlines Co.",13244,"MEM",13198,"MCI",1,
"WN","Southwest Airlines Co.",13244,"MEM",11278,"DCA",1,
"WN","Southwest Airlines Co.",13244,"MEM",13204,"MCO",1,
"WN","Southwest Airlines Co.",13244,"MEM",13296,"MHT",1,
"WN","Southwest Airlines Co.",13244,"MEM",14524,"RIC",1,
"WN","Southwest Airlines Co.",13244,"MEM",11986,"GRR",1,
"WN","Southwest Airlines Co.",15304,"TPA",11042,"CLE",1,
"WN","Southwest Airlines Co.",15304,"TPA",11433,"DTW",1,
"WN","Southwest Airlines Co.",15304,"TPA",10257,"ALB",1,
"WN","Southwest Airlines Co.",15304,"TPA",11193,"CVG",1,
"WN","Southwest Airlines Co.",15304,"TPA",10792,"BUF",1,
"WN","Southwest Airlines Co.",15304,"TPA",15016,"STL",1,
"WN","Southwest Airlines Co.",15304,"TPA",14683,"SAT",1,
"WN","Southwest Airlines Co.",15304,"TPA",11066,"CMH",1,
"WN","Southwest Airlines Co.",15304,"TPA",11540,"ELP",1,
"WN","Southwest Airlines Co.",15304,"TPA",14893,"SMF",1,
"WN","Southwest Airlines Co.",15304,"TPA",13871,"OMA",1,
"WN","Southwest Airlines Co.",15304,"TPA",11292,"DEN",1,
"WN","Southwest Airlines Co.",15304,"TPA",14869,"SLC",1,
"WN","Southwest Airlines Co.",15304,"TPA",12889,"LAS",1,
"WN","Southwest Airlines Co.",15304,"TPA",13796,"OAK",1,
"WN","Southwest Airlines Co.",15304,"TPA",14679,"SAN",1,
"WN","Southwest Airlines Co.",15304,"TPA",10821,"BWI",1,
"WN","Southwest Airlines Co.",15304,"TPA",13487,"MSP",1,
"WN","Southwest Airlines Co.",15304,"TPA",14747,"SEA",1,
"WN","Southwest Airlines Co.",15304,"TPA",13158,"MAF",1,
"WN","Southwest Airlines Co.",15304,"TPA",13342,"MKE",1,
"WN","Southwest Airlines Co.",15304,"TPA",10140,"ABQ",1,
"WN","Southwest Airlines Co.",15304,"TPA",11057,"CLT",1,
